OBJECTID,MaxInjuryS,CaseYear,CrashDate,CrashTimeF,CrashType,UTMEasting,UTMNorthin,OnStreet
15864715,A - SERIOUS INJURY,2016,7/9/2016,10:13 AM,COLLISION WITH PEDESTRIAN,606279.65,4731430.18,
15864714,B - INJURY,2016,7/11/2016,12:49 PM,COLLISION WITH PEDESTRIAN,605938.1756,4729736.808,
15864489,C - POSSIBLE INJURY,2016,7/1/2016,9:37 PM,COLLISION WITH PEDESTRIAN,595654.52,4730013.38,
15857243,C - POSSIBLE INJURY,2016,7/4/2016,9:50 PM,COLLISION WITH PEDESTRIAN,601697.8844,4723874.919,
15855079,C - POSSIBLE INJURY,2016,6/29/2016,2:31 PM,COLLISION WITH BICYCLIST,600577.56,4725096.95,
15852533,B - INJURY,2016,6/29/2016,12:30 PM,COLLISION WITH BICYCLIST,597579.3975,4702387.916,
15852531,B - INJURY,2016,6/29/2016,5:34 PM,COLLISION WITH BICYCLIST,600265.37,4721459.64,
15852528,C - POSSIBLE INJURY,2016,6/30/2016,6:02 PM,COLLISION WITH PEDESTRIAN,599985.9,4725482.56,
15850898,B - INJURY,2016,6/29/2016,1:40 AM,COLLISION WITH BICYCLIST,580063.18,4728392.28,
15847940,B - INJURY,2016,6/24/2016,9:10 PM,COLLISION WITH BICYCLIST,601990.32,4722801.84,
15847939,B - INJURY,2016,6/23/2016,5:09 PM,COLLISION WITH BICYCLIST,600819.9473,4724422.026,
15844492,C - POSSIBLE INJURY,2016,6/14/2016,3:10 PM,COLLISION WITH BICYCLIST,602500.91,4722925.66,
15843608,C - POSSIBLE INJURY,2016,6/17/2016,8:00 AM,COLLISION WITH PEDESTRIAN,597427.984,4720288.164,
15842744,K - FATAL,2016,5/8/2016,7:17 PM,COLLISION WITH PEDESTRIAN,596814.3586,4729916.698,
15841795,C - POSSIBLE INJURY,2016,6/20/2016,7:00 PM,COLLISION WITH BICYCLIST,599396.6412,4730129.384,
15838648,C - POSSIBLE INJURY,2016,6/17/2016,6:34 PM,COLLISION WITH PEDESTRIAN,602124.7208,4723670.421,
15838615,B - INJURY,2016,6/18/2016,9:05 PM,COLLISION WITH PEDESTRIAN,600190.49,4724330.42,
15835316,A - SERIOUS INJURY,2016,6/16/2016,5:04 PM,COLLISION WITH PEDESTRIAN,601230,4724011.88,
15835290,C - POSSIBLE INJURY,2016,6/16/2016,8:00 AM,COLLISION WITH PEDESTRIAN,599871.8377,4721445.269,
15834235,C - POSSIBLE INJURY,2016,6/16/2016,5:43 PM,COLLISION WITH BICYCLIST,598218.1407,4723360.738,
15831773,C - POSSIBLE INJURY,2016,6/13/2016,10:28 PM,COLLISION WITH PEDESTRIAN,601728.72,4724218.22,
15829136,C - POSSIBLE INJURY,2016,5/19/2016,4:57 PM,COLLISION WITH PEDESTRIAN,597627.3648,4730161.464,
15827859,B - INJURY,2016,6/9/2016,4:55 PM,COLLISION WITH BICYCLIST,597606.4929,4719699.219,
15825289,C - POSSIBLE INJURY,2016,4/15/2016,4:38 PM,COLLISION WITH PEDESTRIAN,601631.2448,4723075.828,
15825252,A - SERIOUS INJURY,2016,6/3/2016,7:59 PM,COLLISION WITH BICYCLIST,606183.9954,4736067.298,
15824290,B - INJURY,2016,5/6/2016,9:18 AM,COLLISION WITH BICYCLIST,601611.25,4724057,
15824243,C - POSSIBLE INJURY,2016,5/5/2016,1:41 PM,COLLISION WITH PEDESTRIAN,598645.24,4725784.76,
15824212,C - POSSIBLE INJURY,2016,5/16/2016,12:35 PM,COLLISION WITH PEDESTRIAN,598896.2044,4724599.05,
15823976,B - INJURY,2016,6/7/2016,11:37 AM,COLLISION WITH BICYCLIST,597625.841,4727738.722,
15820689,A - SERIOUS INJURY,2016,6/6/2016,5:36 PM,COLLISION WITH PEDESTRIAN,601781.4313,4723909.642,
15819216,B - INJURY,2016,6/4/2016,7:48 AM,COLLISION WITH PEDESTRIAN,601543.6076,4723868.723,
15817379,B - INJURY,2016,5/22/2016,5:37 PM,COLLISION WITH PEDESTRIAN,599834.6102,4723876.891,
15816751,B - INJURY,2016,5/29/2016,12:13 AM,COLLISION WITH PEDESTRIAN,600971.6948,4724545.326,
15815281,B - INJURY,2016,5/23/2016,4:30 PM,COLLISION WITH PEDESTRIAN,600321.98,4723717.56,
15815242,B - INJURY,2016,6/1/2016,7:42 AM,COLLISION WITH PEDESTRIAN,587416.97,4711757.05,
15813583,B - INJURY,2016,6/1/2016,3:15 PM,COLLISION WITH PEDESTRIAN,601091.1,4723857.14,
15812792,B - INJURY,2016,6/1/2016,12:17 PM,COLLISION WITH PEDESTRIAN,600240.6018,4722936.488,
15812715,C - POSSIBLE INJURY,2016,5/31/2016,8:12 PM,COLLISION WITH BICYCLIST,606095.37,4732125.44,
15812500,C - POSSIBLE INJURY,2016,5/20/2016,9:32 PM,COLLISION WITH PEDESTRIAN,601341.3095,4728683.013,
15811085,B - INJURY,2016,5/30/2016,11:53 AM,COLLISION WITH BICYCLIST,596633,4729019,
15809901,C - POSSIBLE INJURY,2016,5/29/2016,3:52 PM,COLLISION WITH PEDESTRIAN,595992.2315,4724572.052,
15809287,C - POSSIBLE INJURY,2016,5/27/2016,2:20 PM,COLLISION WITH PEDESTRIAN,601930.8659,4722065.716,
15804343,C - POSSIBLE INJURY,2016,5/20/2016,10:53 PM,COLLISION WITH PEDESTRIAN,599834.6102,4723876.891,
15793248,B - INJURY,2016,5/21/2016,12:01 PM,COLLISION WITH BICYCLIST,595600.0452,4716588.155,
15776568,C - POSSIBLE INJURY,2016,5/6/2016,8:40 AM,COLLISION WITH BICYCLIST,598967.4891,4726189.649,
15770489,C - POSSIBLE INJURY,2016,4/26/2016,9:43 AM,COLLISION WITH PEDESTRIAN,606301.51,4736238.05,
15768907,C - POSSIBLE INJURY,2016,4/11/2016,10:23 PM,COLLISION WITH PEDESTRIAN,600501.43,4723039.1,
15763067,C - POSSIBLE INJURY,2016,4/19/2016,8:45 PM,COLLISION WITH PEDESTRIAN,599083.35,4725172.04,
15762812,B - INJURY,2016,4/21/2016,4:47 PM,COLLISION WITH BICYCLIST,598442.7203,4731456.806,
15759386,A - SERIOUS INJURY,2016,4/18/2016,12:10 PM,COLLISION WITH PEDESTRIAN,595315.4829,4730404.415,
15753634,B - INJURY,2016,3/27/2016,8:40 PM,COLLISION WITH PEDESTRIAN,591341.4967,4734571.605,
15753323,C - POSSIBLE INJURY,2016,4/1/2016,6:40 AM,COLLISION WITH PEDESTRIAN,586785.6,4732022.77,
15752922,C - POSSIBLE INJURY,2016,4/12/2016,10:45 PM,COLLISION WITH BICYCLIST,601092.966,4723296.704,
15752169,C - POSSIBLE INJURY,2016,4/14/2016,12:50 PM,COLLISION WITH PEDESTRIAN,600741.7693,4726482.095,
15751644,C - POSSIBLE INJURY,2016,4/13/2016,8:51 AM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
15750317,C - POSSIBLE INJURY,2016,4/5/2016,6:20 AM,COLLISION WITH PEDESTRIAN,594279.6,4725456.27,
15748842,C - POSSIBLE INJURY,2016,4/12/2016,6:52 PM,COLLISION WITH BICYCLIST,597984.6347,4723484.249,
15741805,A - SERIOUS INJURY,2016,2/27/2016,2:10 PM,COLLISION WITH PEDESTRIAN,601488,4721045,
15739180,B - INJURY,2016,3/6/2016,12:35 PM,COLLISION WITH PEDESTRIAN,600986.0702,4723765.933,
15739177,C - POSSIBLE INJURY,2016,3/10/2016,6:33 PM,COLLISION WITH PEDESTRIAN,600361.11,4724587.12,
15738627,C - POSSIBLE INJURY,2016,3/31/2016,6:00 PM,COLLISION WITH PEDESTRIAN,601819.18,4721709.87,
15737443,C - POSSIBLE INJURY,2016,3/22/2016,4:52 PM,COLLISION WITH PEDESTRIAN,594783.0599,4731022.051,
15737017,C - POSSIBLE INJURY,2016,3/15/2016,8:00 PM,COLLISION WITH PEDESTRIAN,601181.7246,4724384.732,
15737016,C - POSSIBLE INJURY,2016,3/30/2016,1:30 PM,COLLISION WITH PEDESTRIAN,602527.4198,4723649.162,
15736493,C - POSSIBLE INJURY,2016,3/22/2016,3:29 PM,COLLISION WITH BICYCLIST,602393.16,4722577.21,
15736488,C - POSSIBLE INJURY,2016,3/17/2016,7:27 AM,COLLISION WITH PEDESTRIAN,601008.48,4722956.73,
15736484,C - POSSIBLE INJURY,2016,3/29/2016,9:20 AM,COLLISION WITH PEDESTRIAN,602330.5498,4723049.746,
15736308,C - POSSIBLE INJURY,2016,3/24/2016,9:05 PM,COLLISION WITH PEDESTRIAN,594374.2852,4731434.538,
15734012,C - POSSIBLE INJURY,2016,3/27/2016,4:25 PM,COLLISION WITH BICYCLIST,601362.49,4723438.49,
15733439,C - POSSIBLE INJURY,2016,3/26/2016,10:43 PM,COLLISION WITH PEDESTRIAN,600982.8953,4722973.297,
15729984,C - POSSIBLE INJURY,2016,3/26/2016,6:50 PM,COLLISION WITH BICYCLIST,606204.19,4731694.15,
15725948,A - SERIOUS INJURY,2016,3/11/2016,6:48 PM,COLLISION WITH PEDESTRIAN,600163.4273,4734452.923,
15723934,C - POSSIBLE INJURY,2016,3/17/2016,6:53 PM,COLLISION WITH PEDESTRIAN,600764.4931,4724010.985,
15723813,B - INJURY,2016,3/5/2016,4:02 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
15722044,A - SERIOUS INJURY,2016,3/9/2016,4:32 PM,COLLISION WITH PEDESTRIAN,601612.14,4721870.99,
15719011,C - POSSIBLE INJURY,2016,3/15/2016,12:10 PM,COLLISION WITH PEDESTRIAN,601965.22,4723136.68,
15718794,B - INJURY,2016,2/24/2016,9:19 PM,COLLISION WITH PEDESTRIAN,601401.4499,4731620.223,
15717747,C - POSSIBLE INJURY,2016,3/14/2016,9:12 PM,COLLISION WITH BICYCLIST,599113.09,4724382,
15713411,C - POSSIBLE INJURY,2016,3/9/2016,7:46 PM,COLLISION WITH PEDESTRIAN,606104.08,4736066.07,
15712840,C - POSSIBLE INJURY,2016,3/9/2016,3:55 PM,COLLISION WITH BICYCLIST,601230,4724011.88,
15708037,B - INJURY,2016,2/28/2016,6:49 PM,COLLISION WITH PEDESTRIAN,601292.3218,4722743.858,
15708036,A - SERIOUS INJURY,2016,2/28/2016,7:06 PM,COLLISION WITH PEDESTRIAN,601911.91,4724080.08,
15703227,C - POSSIBLE INJURY,2016,2/12/2016,11:26 AM,COLLISION WITH BICYCLIST,600295.69,4724469.55,
15702420,C - POSSIBLE INJURY,2016,2/29/2016,8:02 PM,COLLISION WITH PEDESTRIAN,599676.77,4725373.7,
15697243,B - INJURY,2016,2/25/2016,6:11 AM,COLLISION WITH PEDESTRIAN,599455.81,4722073.62,
15697222,C - POSSIBLE INJURY,2016,2/24/2016,1:17 PM,COLLISION WITH PEDESTRIAN,599783.81,4724167.17,
15694455,A - SERIOUS INJURY,2016,2/23/2016,6:03 PM,COLLISION WITH PEDESTRIAN,601990.32,4722801.84,
15694365,C - POSSIBLE INJURY,2016,2/22/2016,7:40 AM,COLLISION WITH BICYCLIST,606315.09,4731654.65,
15694197,B - INJURY,2016,2/24/2016,7:53 PM,COLLISION WITH PEDESTRIAN,603575.5897,4735117.274,
15692944,A - SERIOUS INJURY,2016,2/15/2016,6:01 AM,COLLISION WITH PEDESTRIAN,600223.46,4722951.55,
15690185,C - POSSIBLE INJURY,2016,2/21/2016,4:30 AM,COLLISION WITH PEDESTRIAN,600703.6029,4724637.088,
15688745,C - POSSIBLE INJURY,2016,2/20/2016,7:10 PM,COLLISION WITH PEDESTRIAN,600202.6243,4724321.2,
15684399,B - INJURY,2016,2/16/2016,5:41 PM,COLLISION WITH PEDESTRIAN,596473.5534,4727052.487,
15680617,C - POSSIBLE INJURY,2016,2/11/2016,6:39 PM,COLLISION WITH PEDESTRIAN,601911.9099,4724080.08,
15679742,C - POSSIBLE INJURY,2016,2/3/2016,6:12 PM,COLLISION WITH PEDESTRIAN,601971.1,4721929.12,
15679737,B - INJURY,2016,2/9/2016,7:07 PM,COLLISION WITH PEDESTRIAN,601214.14,4723604.37,
15679724,A - SERIOUS INJURY,2016,2/14/2016,9:49 AM,COLLISION WITH BICYCLIST,606060.56,4731747.48,
15678233,A - SERIOUS INJURY,2016,2/9/2016,7:59 PM,COLLISION WITH PEDESTRIAN,596948.2636,4729581.339,
15677602,B - INJURY,2016,2/6/2016,5:56 PM,COLLISION WITH PEDESTRIAN,601397.63,4723782.65,
15668677,B - INJURY,2016,1/27/2016,12:55 PM,COLLISION WITH PEDESTRIAN,598158.18,4723392.25,
15668416,C - POSSIBLE INJURY,2016,2/3/2016,6:56 AM,COLLISION WITH PEDESTRIAN,597442.2954,4730007.031,
15666246,C - POSSIBLE INJURY,2016,1/29/2016,7:50 AM,COLLISION WITH PEDESTRIAN,600244.17,4721264.19,
15660179,B - INJURY,2016,1/30/2016,10:19 AM,COLLISION WITH PEDESTRIAN,605752.12,4736823.96,
15659254,B - INJURY,2016,1/23/2016,6:21 PM,COLLISION WITH BICYCLIST,605212.0991,4730543.88,
15658363,C - POSSIBLE INJURY,2016,1/21/2016,4:20 PM,COLLISION WITH PEDESTRIAN,601888.0902,4730508.018,
15654644,C - POSSIBLE INJURY,2016,1/22/2016,6:05 PM,COLLISION WITH PEDESTRIAN,599999.21,4723714.12,
15651667,B - INJURY,2016,1/15/2016,7:07 PM,COLLISION WITH PEDESTRIAN,599108.55,4724642.39,
15650035,B - INJURY,2016,1/21/2016,3:29 PM,COLLISION WITH PEDESTRIAN,595892.439,4719614.141,
15648359,C - POSSIBLE INJURY,2016,1/20/2016,3:05 PM,COLLISION WITH PEDESTRIAN,605971.86,4731780.77,
15645615,C - POSSIBLE INJURY,2016,1/8/2016,5:26 PM,COLLISION WITH PEDESTRIAN,600595.48,4723162.53,
15645590,B - INJURY,2016,1/16/2016,10:58 AM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
15643566,C - POSSIBLE INJURY,2016,1/15/2016,6:51 PM,COLLISION WITH BICYCLIST,599694.7781,4726561.149,
15641911,C - POSSIBLE INJURY,2016,1/3/2016,7:38 PM,COLLISION WITH PEDESTRIAN,599562.6,4723138.73,
15641185,C - POSSIBLE INJURY,2016,1/8/2016,1:32 PM,COLLISION WITH BICYCLIST,602139.87,4721866.3,
15640302,C - POSSIBLE INJURY,2016,1/14/2016,5:14 PM,COLLISION WITH PEDESTRIAN,606448.54,4731953.82,
15634568,C - POSSIBLE INJURY,2016,1/6/2016,9:50 AM,COLLISION WITH PEDESTRIAN,601405.58,4723497.1,
15632478,C - POSSIBLE INJURY,2016,1/6/2016,12:32 PM,COLLISION WITH PEDESTRIAN,599260.9361,4724270.622,
15630930,C - POSSIBLE INJURY,2016,1/5/2016,12:38 PM,COLLISION WITH PEDESTRIAN,600453.6,4723889.74,
15628076,C - POSSIBLE INJURY,2016,1/5/2016,3:10 PM,COLLISION WITH PEDESTRIAN,597578.575,4727793.49,
18495929,A - SERIOUS INJURY,2021,12/6/2021,4:08 PM,COLLISION WITH PEDESTRIAN,596704.9675,4728344.038,
18479798,K - FATAL,2021,11/21/2021,6:11 PM,COLLISION WITH PEDESTRIAN,601348.7242,4733162.964,
18467479,K - FATAL,2021,9/21/2021,8:30 PM,COLLISION WITH BICYCLIST,596077.0968,4729523.082,
18341944,K - FATAL,2021,4/15/2021,10:38 PM,COLLISION WITH PEDESTRIAN,597571.1569,4727802.135,
18172753,K - FATAL,2021,3/31/2021,7:56 PM,COLLISION WITH PEDESTRIAN,599763.254,4725939.404,
18140974,K - FATAL,2020,11/22/2020,7:27 PM,COLLISION WITH PEDESTRIAN,602962.2352,4732975.855,
17912659,K - FATAL,2019,9/24/2019,7:15 PM,COLLISION WITH PEDESTRIAN,594432.2171,4727196.413,
17891305,K - FATAL,2020,2/8/2020,11:00 PM,COLLISION WITH PEDESTRIAN,606444.86,4733866.42,
17824065,K - FATAL,2020,5/21/2020,1:57 PM,COLLISION WITH PEDESTRIAN,599397.09,4725023.04,
17458556,K - FATAL,2019,8/8/2019,12:37 PM,COLLISION WITH PEDESTRIAN,601185.11,4722824.92,
17137898,K - FATAL,2018,12/11/2018,7:16 PM,COLLISION WITH PEDESTRIAN,603433.0842,4732708.14,
16831328,K - FATAL,2018,6/3/2018,3:13 PM,COLLISION WITH PEDESTRIAN,603448.0231,4724905.863,
16675925,K - FATAL,2018,2/20/2018,8:50 PM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
16568250,K - FATAL,2017,12/21/2017,2:01 PM,COLLISION WITH PEDESTRIAN,598464.1641,4730456.019,
16528773,K - FATAL,2017,11/22/2017,5:08 PM,COLLISION WITH PEDESTRIAN,581554.6128,4716374.242,
16479382,K - FATAL,2017,10/19/2017,5:33 AM,COLLISION WITH BICYCLIST,594290.23,4727719.92,
16419446,K - FATAL,2017,7/3/2017,10:39 AM,COLLISION WITH PEDESTRIAN,594332.1747,4731545.149,
16354664,K - FATAL,2017,7/22/2017,3:01 PM,COLLISION WITH BICYCLIST,602476.99,4723395.46,
16285910,K - FATAL,2017,1/8/2017,4:40 AM,COLLISION WITH PEDESTRIAN,599657.0091,4732473.158,
16268450,K - FATAL,2017,5/13/2017,3:59 AM,COLLISION WITH PEDESTRIAN,588612.4118,4733063.56,
16251949,K - FATAL,2017,4/21/2017,4:05 PM,COLLISION WITH PEDESTRIAN,595212.9818,4732931.008,
16208642,K - FATAL,2017,2/4/2017,3:56 AM,COLLISION WITH PEDESTRIAN,600912.77,4723026.2,
16107287,K - FATAL,2016,12/23/2016,7:12 PM,COLLISION WITH PEDESTRIAN,594221.63,4727709.87,
16021375,K - FATAL,2016,10/13/2016,8:18 PM,COLLISION WITH PEDESTRIAN,601537.0108,4720982.985,
15998334,K - FATAL,2016,10/11/2016,8:21 PM,COLLISION WITH PEDESTRIAN,601577.2778,4734308.927,
15940097,K - FATAL,2016,9/1/2016,4:03 PM,COLLISION WITH PEDESTRIAN,603789.1969,4726054.32,
15899932,K - FATAL,2016,7/14/2016,8:42 AM,COLLISION WITH PEDESTRIAN,597623.139,4730164.837,
15846832,K - FATAL,2016,6/16/2016,6:38 PM,COLLISION WITH PEDESTRIAN,606538.1921,4735971.954,
15835824,K - FATAL,2016,5/24/2016,7:17 AM,COLLISION WITH PEDESTRIAN,595580.0844,4730099.073,
15820733,K - FATAL,2016,6/2/2016,9:35 PM,COLLISION WITH PEDESTRIAN,601387.2299,4723420.686,
